"Data Source","Gender Statistics",

"Last Updated Date","2020-12-21",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Ecuador","ECU","Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","148.660880826685","146.465514983551","145.607300667812","147.617896271158","145.07427496669","144.783683546054","149.570003592796","150.249175953313","143.262662427672","151.646245712219","146.658540480971","125.721933276185","106.579443790391","132.302142545958","148.658316187669","158.022449094703","119.604563828517","145.892067561074","154.460606430516","161.586802685746","160.10005070102","146.654947776697","160.249173841444","157.366196098464","160.615723670651","176.16193018732","173.290889020473","161.904022064697","155.905399375279","149.875252591047",
"Egypt, Arab Rep.","EGY","Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","247.322608805663","192.626620598497","213.337536601217","222.381947597606","232.010300843295","211.722325338418","256.907887704388","265.574204930343","262.63607623194","288.320473502308","250.215365687863","177.86574996298","166.838941774511","229.499670010858","219.667708273722","250.739466091115","256.739127730603","284.004639628441","321.263668167936","363.006581244494","225.411263231809","189.429707327596","167.680455957185","163.016498746744","125.756997025694","132.405777239272","135.90325122292","136.647885733833","154.899957797232","170.077830735931",
"Euro area","EMU","Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","131.652663567591","129.465119917279","117.483735190694","111.623825035806","120.459391081612","117.406026189506","118.285035351975","116.281726710868","119.349520367612","122.125987294432","118.682647211542","114.496107486826","108.072782463204","108.241986998196","111.004010980863","114.715635721355","113.897454457688","106.001377936848","95.0662105121734","96.5820043023366","99.5804234131486","96.1996579882058","96.7616059951862","95.6507853241966","94.39437462021","93.975527688065","93.444262770929","92.8418011365744","94.7674706106485","96.6159502104363",
"Eritrea","ERI","Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.6868566975265","87.1716342425043","90.1870760382359","89.9053296580546","88.7170525627011","91.1683172297839","91.1468834326646","91.4365931798692","93.8206064536772","91.6124677461217","95.2998471228413","92.4583510859102","93.7942662465568","93.6899181434077","93.4832035619434","92.2039017610915","92.1799550040047","92.1382540619711","93.8420010635199","92.8876693934611","93.213661259798","92.7190257254086","93.0916488071574","93.1027151748258","93.1835414583048","93.1549877281439","92.9167635858531","92.3409968495614","92.0413326657509","92.3549459422396",
"Spain","ESP","Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","147.775281485677","143.818278747013","120.402113570393","121.242040041253","133.259044948497","132.608510553727","136.50760719461","147.704825330623","161.440899459851","163.852735688362","160.77666433545","164.431406861366","137.679346892735","135.60970222748","139.728713727157","143.36636956279","142.614566901318","108.231011269492","92.5268040730846","92.0331504671512","91.478139568869","95.1249700418749","97.2165430517009","99.1163694046084","98.632360751862","101.958110772495","94.6013551256683","94.2950248066139","109.808219828505","111.923313238183",
"Estonia","EST","Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","133.011641490829","118.123829296303","140.411904655775","107.813489453286","132.472896526104","109.294981617709","74.411706119948","68.6858654981951","98.6843278514808","88.7330329043528","172.896723282956","143.904718565762","135.029845478678","89.4149821644297","86.0036074049863","151.774258708444","59.0134104039853","90.0303624678635","69.4406282509029","82.9473803670108","86.576392928428","81.3085786714825","111.452832208005","52.0574415731293","88.5245919784139","67.152773547626","72.2335153084043","93.1435093341788","94.1140079560017","92.2916331966863",
"Ethiopia","ETH","Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","123.928844329392","125.484836826721","128.355582432099","124.449876838446","136.176546327455","149.746061204556","159.463567836392","176.403617670364","194.598201240259","191.139964424234","187.796217082381","185.990773823911","184.018118885945","185.178572538556","177.507598233529","175.974788292004","173.055106186112","171.557367710425","171.884616407417","171.221925578011","172.864333463832","173.426590138066","171.484080696264","173.452374847748","174.52791159221","173.939393705865","175.873547707071","175.453384945441","176.050414107006","177.051932318677",
"European Union","EUU","Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","124.080060801672","122.574681944417","115.619486097183","110.684493218411","118.095574568453","117.278027408208","117.411075416334","114.238126981848","113.588023626986","114.346077217531","113.259043110346","109.512016828043","106.160579601568","104.528022345261","107.789279760945","112.205425501661","112.487719245749","108.162199150013","95.7229788425241","97.9242467940352","101.078421809978","98.9350939520925","99.28220695093","98.0675153277251","96.5551027206323","95.7940879235606","95.9908265811636","95.0404233614717","95.6077634383461","97.207818816498",
"Fragile and conflict affected situations","FCS","Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.1237634958599","90.1933295381059","87.1222764921545","91.6654584093734","94.9466396049885","95.2653736272723","95.595380581213","96.289520258316","95.8601172259614","97.030917889488","98.5309853732191","100.16794162878","100.841492256497","103.061027099313","103.935728786583","106.509769054261","108.209606854607","105.813983126862","114.142721327965","113.482567957503","112.979468448201","118.59706160116","125.726423963792","144.036967688098","141.952668847624","139.078561825217","143.002330932346","143.057943895817","138.014124996852","134.036660506613",
"Finland","FIN","Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.2128944420629","87.3435733273485","97.9624700432311","97.4947622706159","99.3127084377562","98.8639636232814","108.737726636568","105.515315652189","109.23130053649","107.976106664392","108.905499703266","98.7862215356734","103.242405224794","99.1871384373514","95.8231088190392","98.5170176377346","102.465632922792","93.8138847915122","79.3417585176921","80.4687484182698","85.2227223698305","90.9450011113161","74.7994324532424","80.9179616760784","78.3752438120186","85.7984812381948","92.9105747064647","98.0622803679545","76.923908219952","79.8694484738124",
"Fiji","FJI","Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","195.624705144801","213.125500945823","206.528405869711","212.313890781217","208.550015388901","215.748632468799","207.237927630136","221.138711569949","229.225964666926","210.410236300467","222.019988319161","226.248526431018","226.0252306616","235.271877262472","227.647975810538","216.18504365898","194.491526500022","185.986183768412","168.123906994971","160.150717602262","147.441438709354","150.838857214216","161.914658877996","164.54006549502","175.635081983073","186.203673550488","192.771305097371","194.88898641066","193.817704160221","193.47595671541",
"France","FRA","Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","135.218104577214","136.589770721928","119.609288488582","113.861725262452","131.443989279523","122.877301306706","117.086978709603","119.094760316076","115.129346050446","119.656027268027","128.383293582949","119.141255762283","110.566037911078","100.678464601428","109.823412967679","111.141963410533","106.638366492583","97.9332548607073","90.4407763395479","104.134671340071","106.252648970555","96.2375205344431","102.656697475389","92.2319605287903","90.7280091359645","96.2583403383922","92.0652886878995","93.4660151026478","85.9878530528792","90.4649615187013",
"Faroe Islands","FRO","Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","103.955087235546","101.584800482064","103.363771924877","105.924429958085","109.583525965532","112.160116951404","117.327297122307","120.947796373646","120.17897620776","125.82719293121","130.501556222899","133.527731761606","137.355094808712","140.501892021815","143.599072130494","142.30755094051","142.945595267639","138.910903385544","137.330865807499","137.603044486131","136.589981055641","136.420227028432","136.784107072045","136.506208003142","136.000767893597","135.483660584321","134.798383819302","134.971150741304","134.387037242693","133.109373657842",
"United Kingdom","GBR","Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.8035680020581","61.3045772854949","64.4037769397126","66.1924476295639","69.7626707956948","63.3643473646613","71.4212373559943","75.9416317304837","72.760085308293","77.283614788407","73.9876415068251","68.5977763084664","72.7202291714848","84.0303251491105","77.4783120819454","77.3518709972102","79.8046668089954","75.599400687695","73.9291842488707","80.3229548338069","78.2218634437594","76.2997065110098","78.8837839794233","78.1558556404941","79.8349516861048","75.0340252641928","78.454189589226","83.8664595627902","66.152817173573","67.1396536034985",
"Georgia","GEO","Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.2749982008355","93.3728658249472","93.3063499699316","100.757669618697","100.533066984183","107.68641045266","107.387776001654","110.511559236819","101.242888571257","97.0327113509476","98.0748157960673","97.7114634561637","159.45824117474","132.439475817047","114.707979828219","111.945653320262","132.658501116685","125.452952217725","128.715886813087","117.426285078622","115.127181146718","112.177047342733","98.0412489716743","81.771511134681","113.630093639756","85.6472210484267","128.27172383797","128.69542221942","120.626424670911","118.04248654812",
"Ghana","GHA","Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","130.756281099444","129.80422602685","126.646271205837","122.206417429084","118.848953406661","115.163817779357","112.5397972236","108.503284256961","107.857943406601","102.282046112244","101.410042536349","99.632716161856","99.0895843166358","99.3411043528968","98.7137350142804","96.7666973372796","100.262435633741","108.601579224497","110.659046165972","120.029434347169","114.134150542232","105.506568667682","101.136446496809","95.6719008640211","92.364284756593","92.7050666811635","93.6429563904453","91.6602815264926","96.5391277590468","100.010575098878",
"Gibraltar","GIB","Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.1202229662694","66.441969496816","66.7052185302633","66.75784649743","67.26718267796","67.5557526256971","67.7176966721376","67.8103385965175","68.5538265798186","68.7389787471069","68.5726907163654","68.3994130911758","69.1444383593632","69.5484291112349","68.7029799524626","67.8263587455395","66.4179133293554","66.0694420650049","68.3256576081066","69.1719192552871","68.2587226075647","68.6732552261973","68.7296427286748","68.4084773075915","68.3616708426086","68.9967231488186","65.926735102151","66.9799520742789","67.62898876987","67.9938961932391",
"Gambia, The","GMB","Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","175.131225325329","176.632876956981","177.35400577212","176.802777220569","180.267107785039","178.719893951578","179.038083288868","179.81171317508","178.561804587775","178.718521259279","180.942875870738","179.549414537746","183.730255474181","182.450736845188","182.298828111016","186.00396123968","185.637533923872","185.058126669818","185.024934932567","185.296646118867","184.986798689178","190.355559707927","186.691648712948","187.099534454077","189.236836073593","187.26780024579","191.350126050631","190.769757478922","189.133841695004","187.981353660888",
"Guinea-Bissau","GNB","Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.36494161109","78.5553582325178","79.4330897737343","81.5842039199888","78.8988785174976","78.9127589692583","79.4757926226447","78.9405942517757","81.5612330336683","78.2495134298753","79.8546948410038","79.6172876895636","80.3278656487696","79.5936153621363","79.0713190972915","77.8846137051383","77.7619730160809","77.4802741830702","79.2268394171124","79.6854510089929","79.2960250815935","79.0215701316797","80.5429881919867","80.3614203539184","79.7745321325413","78.8054384303545","78.3796077347024","78.412255157462","78.6565796258478","78.6264723508493",
"Equatorial Guinea","GNQ","Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.0462075787692","92.2903723975879","91.1138802612093","93.8424031393556","97.3715709210783","102.480958724948","97.9562217331742","101.622418441078","98.4902045421612","97.1093576627733","96.1350380227078","95.8106099753986","94.4527207141914","94.4986107274485","91.9266291231855","92.1160146606514","93.1428099284879","93.0136793106957","94.0905142990392","93.9240918145802","94.7145399070705","95.7889900996153","93.7807735330929","94.0061131398963","92.6812562843534","92.0236040062939","91.6595344708605","91.0567764124152","91.9732713285093","92.6764282518262",
"Greece","GRC","Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","205.917273929128","205.574033647969","198.424948308087","193.543150301016","199.766812236343","202.161311420741","191.298665629728","189.311376080522","183.639353131272","176.794625758716","174.931728340194","185.97919928981","196.785403438727","189.535254472991","182.078175636485","195.590254281526","205.023365577816","168.898869653316","171.732407608246","152.020093999222","134.408047642983","131.135846800402","119.486100407086","123.382318734925","121.978147262475","114.834390500816","122.965679380511","120.976674733774","104.843690575797","105.518247859097",
"Grenada","GRD","Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","129.921873830996","135.207181275766","130.466774235261","131.370559469157","133.461734859441","128.642966084748","133.897865936569","135.143514170152","132.810921836737","131.168506937694","132.454819110375","136.239925042351","132.159573366348","163.18990192344","159.034515028222","162.322280691902","159.246666774819","144.91977749965","135.571460387337","139.478732768389","157.183970723183","174.139788016403","109.376747663631","186.348574391706","262.242504828676","186.509718389789","217.943860467621","222.670712509651","202.831909759465","194.924237078616",
"Guam","GUM","Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","107.247870779353","103.470720493527","99.6958204174463","95.9500903894749","96.1887540138169","94.5133990297151","93.4702716559509","95.706755993531","89.6767457751988","89.3094790061391","89.5146495425357","88.2222493747635","97.143994975255","109.628828764469","125.189702991477","113.130438386728","140.618016889522","133.32140079644","119.056169734432","131.877621448986","142.540419000075","103.027225626079","104.759817770453","108.397944674279","109.371917368112","111.127847362705","111.471184528164","111.946437922281","113.120941250467","112.360900529722",
"Guyana","GUY","Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","145.858335707194","147.273884419691","146.892437861176","146.899708636407","147.984173145746","148.87557801039","149.253587883462","147.814754371102","148.772241502295","147.96774952437","150.239194154301","151.195818264708","152.464320347006","154.662902405949","156.424954836813","158.558059135786","158.399723626026","157.09223103033","156.741117804428","156.935613695229","158.359826609238","158.964169943698","159.352769892653","159.933436461559","160.046653979944","160.958935766328","161.866622207255","163.494656049772","164.370516654493","165.304795166682",
"High income","HIC","Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","101.747375463585","100.196243877989","99.5254269868388","98.76271626597","102.92616400111","100.729146441484","102.927957752411","99.9866185803935","99.9009470586622","100.34609437684","97.7830668335172","97.6034671405684","96.9071984288344","97.790065214221","97.6684421088712","102.173109859555","103.164371408772","101.632851851098","95.1828659477979","97.8202799095555","102.63923383581","102.964465550335","103.118308185298","101.163967331599","101.177577051201","100.902821444057","101.594255743132","102.357097273384","99.1346978438794","101.155046264249",
"Hong Kong SAR, China","HKG","Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.1757652407086","81.4249331836494","85.008303065659","71.6358575467273","76.383336739606","72.7308291630812","79.4849664017691","75.2842782722769","77.1395174280282","84.8830429110591","68.2414302556376","65.4580650964923","63.6338723896382","60.8583673096195","57.6513478005702","62.6131340141476","65.1779226815635","66.1625888868192","66.8320080603138","74.2002285713037","70.2658393154311","70.1643855850777","68.1553413421772","77.8771306955587","84.0789505165148","78.2775255663184","88.7558510777444","89.4258067412357","82.5652199731523","79.5907164590001",
"Honduras","HND","Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","153.96002135214","118.595123291016","125.266003448836","123.431667792285","133.563885553217","127.733483879184","126.828373055598","140.780868518406","126.024180157781","137.014869855225","130.934031988953","161.972766120394","170.52933078706","202.428087305314","188.765666844728","213.936185387802","181.572465504662","212.488097502537","227.121313688029","209.801862316714","245.834071493924","264.09250739452","197.211810732714","171.05398933528","289.166307071992","250.135622181662","227.37877680959","206.311867691938","209.683478225278","204.451366285916",
"Heavily indebted poor countries (HIPC)","HPC","Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.6661874394533","97.4738156433729","98.0555515766331","97.3654347761995","99.4273895193778","100.623842491921","102.184198269601","105.364047941801","107.680762814401","107.954923831211","108.353539590693","110.793083021396","113.170747298349","115.34516491323","115.224173156913","116.748790702434","116.28183971066","117.137771952776","121.350508148663","125.01483998415","124.233249978586","123.762857546992","124.955664161304","126.863513610825","127.527253258752","127.023430950368","125.66517660634","124.676043822134","124.003416881041","123.106392810115",
"Croatia","HRV","Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.7149486056961","88.2716507761944","90.0366299384639","92.1714022294777","95.492222443734","95.6866537493474","95.4445366825938","97.0136357868417","98.1352704079373","101.147816809389","108.031437004854","112.89469651243","113.036687890552","125.371978245429","115.206652071864","113.147862866931","132.606915223645","137.358563966645","116.034617723197","106.750502101274","97.5102108783964","99.5728100210069","100.44644558428","103.288729294091","105.482298591512","100.297591800653","102.403015710369","149.954068643915","153.907001207935","131.51171831843",
"Haiti","HTI","Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","134.880249859823","135.211366879334","136.388074556267","137.15921921685","140.156818130227","136.923074314737","138.093604169698","139.395178356648","140.468871961186","140.280477050214","139.990166243222","139.734998607209","139.860829908597","138.419991553762","138.142687717529","137.194342765497","136.611890233968","140.275347871581","144.067609806891","148.709483621285","153.748927051915","156.294916476292","156.813868477015","157.051191246721","158.102433615042","158.747025196659","159.220326634643","159.903824650584","157.036345582284","155.29179265041",
"Hungary","HUN","Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.1022238616287","69.2300557103287","68.7867871687109","67.7726890135511","75.2697531992184","83.0378289748004","74.8389471980368","73.8754520732696","78.7430677923197","75.9801411259792","82.7399678829785","83.3087879113239","89.7921044152152","97.5117173164261","97.272586016511","106.40098374192","108.525136575382","108.045614049574","88.0337889568632","88.9024727421928","91.5097104213141","93.2612488972702","109.03106348415","104.931873490751","87.4477931945932","99.7592970104283","124.185718294986","108.950653223564","84.3984762788717","90.2507179445793",
"IBRD only","IBD","Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.4452991721526","97.3923081511183","98.9939787721665","101.245121625091","103.549231341573","104.052324451781","105.612859630026","105.442817837224","107.259574134475","104.539127533773","106.929099860782","105.440281672148","107.090460807188","109.650248619235","108.531366011622","108.712356691529","108.1226119838","108.303693033929","109.315648612905","111.90818343936","110.652630500729","109.71968414095","110.557162579776","111.573172238476","110.855324404499","110.034224308263","111.415144954497","111.712317935177","112.688705912794","113.65110887288",
"IDA & IBRD total","IBT","Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.0889766798364","95.9654701934436","96.7944070021794","98.8815127566266","101.014364167778","101.486730774372","102.690316024739","103.082308054569","105.038668857125","103.359808235544","105.105668615603","103.919590407888","105.127766945376","108.598628399437","109.139780838105","110.489557189835","109.511505733707","111.593734953316","110.123660534381","112.298401236122","110.657091280511","110.489188609986","112.183832194976","115.834535271893","118.965028834841","117.272324623332","117.442905659753","116.797086709835","116.936607676591","116.828838239573",
"IDA total","IDA","Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.4321369656572","90.1585208277743","88.0739278844794","89.7617556492796","91.4994355361031","92.0837046997465","92.2503598558029","94.8586561213177","97.4657971504915","99.4060668882728","99.0636132309241","98.9177793158611","98.7073794381181","105.183971994019","111.092538920695","116.11948889746","113.837532072038","121.631769594544","112.530381753028","113.42903233304","110.669639289812","112.583619873822","116.45904158382","126.654063440425","138.900315510758","134.561577788018","131.469373302274","128.345239231018","126.361125587338","123.721074024536",
"IDA blend","IDB","Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.5500233305463","74.3446177169333","73.4313209255442","75.1851763325818","76.232460876568","76.7001862857898","74.1903110600049","76.1902166363459","77.7568162197902","80.2153880963845","79.1714703288348","79.425657621889","79.9441983791134","81.8603965007347","81.9104118324094","80.9899586949995","80.1388727169187","112.435958721806","80.1459911941145","91.4216559194224","87.3797095983679","95.5690656610178","103.99675365465","129.950890975039","157.951066236912","143.222879338125","129.765933224271","121.009166615192","119.884761205081","115.221704434124",
"Indonesia","IDN","Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","118.68986742079","106.030393954447","112.329941276751","120.186125582133","129.398678004019","137.680914231459","132.821370726174","120.916748764514","116.446581872927","106.819689197117","119.356537463443","118.127513598381","118.22294018858","125.382207775484","129.71290065516","119.661728835572","120.253589450277","115.252212521321","114.930398797094","111.902771692959","109.038170516171","105.266603292195","103.965606038501","104.384940506684","100.5156412982","100.487648286844","99.0859008605323","100.477333236844","103.154706001802","104.376662551052",
"IDA only","IDX","Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.189762849853","97.919301165837","95.279969278038","96.955873673161","99.0546848482751","99.7274163990251","101.256806568923","104.196612476002","107.346314285067","109.045950388936","109.07101586729","108.738089145121","108.174803800187","116.971531090967","125.863884630352","133.944295685927","130.979312887159","126.319816791051","129.060319286762","124.667457376916","122.528097977332","121.205778801883","122.741229041605","125.000633902554","129.390321534901","130.25712950392","132.31283854006","131.967769781856","129.553379830661","127.905950888177",
"Isle of Man","IMN","Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.7806112164346","91.3939693398197","90.2745387231442","92.3732614793203","93.2093870266775","93.3693871770636","91.8458478870082","94.4830976248173","96.6208692754505","93.2734224410929","95.6711683596917","95.6602356993037","99.7638181420648","100.33061198794","102.312526314975","101.762086934174","102.130851673875","96.8560521249868","101.745971884621","101.472979166052","99.0708891542653","98.9226206779866","100.995097763101","103.095363428331","104.450462787074","105.542633601862","106.206622478116","107.559634029926","106.747859729772","108.116067721743",
"Ireland","IRL","Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.6935184790304","86.3803072845683","85.6560572127581","82.9871382792385","86.5164489403616","89.9449924330445","89.37871856402","92.4781809552901","96.9355097966563","109.792282627186","89.360331624833","75.6688991212572","78.7517412066168","84.4498780787554","87.8569020444893","90.5693122134535","76.8380175452017","61.2038315217142","53.466972570956","60.2910692441912","61.9438310099667","63.1255163854762","75.2491854129962","74.5706877858189","69.2346554819474","68.9281590758356","78.5599068801293","84.9919530530277","68.5464968709039","71.4755252097823",
"Iran, Islamic Rep.","IRN","Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","197.967908809563","182.276104773589","167.738475310874","153.878673522658","145.563702185996","137.562847759601","141.24869597074","148.824084188015","154.153248537582","163.415352247937","167.971902482994","177.966408327284","171.238158148283","164.930663788805","159.662635389352","148.063719141348","150.878603852688","166.955877334707","142.674673286958","160.201381907278","175.952707717896","176.113147927969","206.017810242133","205.257408942016","190.862560725778","173.176581849082","179.395461759341","173.428466915396","178.907588406292","185.967560191284",
